subject,targetphrase,initial_response,correct_words_initial,trial,target_number,rel_response,correct_words_rel,rep_acc,rep_acc_rel
LE16,amend estate approach,ament a sate approach,1,42,3,a mint a state approach,1,inaccurate,inaccurate
LE16,account for who could knock,account for who could knock,5,43,5,account for who could knock,5,accurate,accurate
LE16,pain can follow agents,pain can follow agents,4,44,4,pain can follows agents,4,accurate,accurate
LE16,frame her seed to answer,frame her seed and answer,4,45,5,frame her seed and answer,4,inaccurate,inaccurate
LE16,round and bad for carpet,round and bad for carpet,5,46,5,round and bad for carpet,5,accurate,accurate
LE16,beside a sunken bat,beside a sunken bat,4,47,4,beside a sunken bat,4,accurate,accurate
LE16,mark a single ladder,marks a single lander,3,48,4,marks a single lander,3,inaccurate,inaccurate
LE16,and spoke behind her sin,he spoke behind her sin,4,49,5,he spoke behind her sin,4,inaccurate,inaccurate
LE16,spackle enter broken,spackle enter broken,3,50,3,spackle enter broken,3,accurate,accurate
LE16,thinking for the hearing,thinking for the hearing,4,51,4,thinking for the hearing,4,accurate,accurate
LE16,forget the joke below,forget the joke below,4,52,4,forget the joke below,4,accurate,accurate
LE16,listen final station,listen final station,3,53,3,listen final station,3,accurate,accurate
LE16,stable wrist and load it,stable wrist and low it,4,54,5,stable wrist and low it,4,inaccurate,inaccurate
LE16,had eaten junk and train,heady junk and train,3,55,5,heady junk and train,3,inaccurate,inaccurate
LE16,attend the trend success,attend the trend success,4,56,4,attend the trend success,4,accurate,accurate
LE16,attack became concerned,attack became concerned,3,57,3,attack became concerned,3,accurate,accurate
LE16,transcend almost betrayed,transcend almost betrayed,3,58,3,transcend almost betrayed,3,accurate,accurate
LE16,secure but lease apart,secure but leaves apart,3,59,4,secure but leaves apart,3,inaccurate,inaccurate
LE16,pooling pill or cattle,pulling pill or cattle,3,60,4,pulling pill or cattle,3,inaccurate,inaccurate
LE16,resting older earring,resting older earring,3,61,3,resting older earring,3,accurate,accurate
LE16,divide across retreat,divide across retweet,2,62,3,divide across retweet,2,inaccurate,inaccurate
LE16,perceive sustained supplies,percy sustained supplies,2,63,3,percy sustained supplies,2,inaccurate,inaccurate
LE16,pick a chain for action,pick a chain for action,5,64,5,pick a chain for action,5,accurate,accurate
LE16,commit such used advice,commit such used advice,4,65,4,commit such used advice,4,accurate,accurate
LE16,balance clamp and bottle,balance climb and bottle,3,66,4,balance climb and bottle,3,inaccurate,inaccurate
LE16,rode the lamp for teasing,rode the lamp for teasing,5,67,5,road the lamp for teasing,4,accurate,inaccurate
LE16,unless escape can learn,unless escape can learn,4,68,4,unless escape can learn,4,accurate,accurate
LE16,bush is chosen after,bush is chosen after,4,69,4,bush is chosen after,4,accurate,accurate
LE16,cheap control in paper,cheap control in paper,4,70,4,cheap control in paper,4,accurate,accurate
LE16,sinking rather tundra,sinking rather tundra,3,71,3,sinking rather tundra,3,accurate,accurate
LE16,done with finest handle,done with finest handle,4,72,4,done with finest handle,4,accurate,accurate
LE16,her owners arm the phone,her owners arm the phone,5,73,5,her owners arm the phone,5,accurate,accurate
LE16,define respect instead,define respect instead,3,74,3,define respect instead,3,accurate,accurate
LE16,mode campaign for budget,mode campaign for budget,4,75,4,mode campaign for budget,4,accurate,accurate
LE16,increase a grade sedate,increase a grade sedate,4,76,4,increase a grade sedate,4,accurate,accurate
LE16,advance but sat appeal,advance but sat appeal,4,77,4,advance but sat appeal,4,accurate,accurate
LE16,darker painted baskets,darker painted baskets,3,78,3,darker painted baskets,3,accurate,accurate
LE16,vital seats with wonder,final seats with wonder,3,79,4,final seats with wonder,3,inaccurate,inaccurate
LE16,cool the jar in private,cool the jar in private,5,80,5,cool the jar in private,5,accurate,accurate
LE16,model sad and local,model sad and local,4,81,4,model sad and local,4,accurate,accurate
LE16,hold a page of fortune,hold a page a fortune,4,82,5,hold a page of fortune,5,inaccurate,accurate
LE16,afraid beneath demand,afraid beneath demand,3,83,3,afraid beneath demand,3,accurate,accurate
LE16,mate denotes a judgement,mate denotes a judgement,4,84,4,mate denotes a judgement,4,accurate,accurate
LE16,measure fame with legal,measure fame with legal,4,85,4,measure fame with legal,4,accurate,accurate
LE18,connect the beer device,connect the pier device,3,6,4,connect the peer device,3,inaccurate,inaccurate
LE18,award his drain away,award his drain away,4,7,4,award his drain away,4,accurate,accurate
LE18,mistake delight for heat,mistake the light for heat,3,8,4,mistake the light for heat,3,inaccurate,inaccurate
LE18,rowing farther matters,rowing farther matters,3,9,3,rowing farther matters,3,accurate,accurate
LE18,indeed a tax ascent,indeed attacks ascent,2,10,4,indeed a tax ascent,4,inaccurate,accurate
LE18,or spent sincere aside,or spent sincere aside,4,11,4,or spent sincere aside,4,accurate,accurate
LE18,submit his cash report,submit his cash report,4,12,4,submit his cash report,4,accurate,accurate
LE18,assume to catch control,assume the catch control,3,13,4,assume the catch control,3,inaccurate,inaccurate
LE18,butcher in the middle,butcher in the middle,4,14,4,butcher in the middle,4,accurate,accurate
LE18,avoid or beat command,missing data,0,15,4,x,0,,inaccurate
LE18,admit the gear beyond,admit the gear beyond,4,16,4,admit the gear beyond,4,accurate,accurate
LE18,may the same pursued it,may the same pursuit dare,3,17,5,may the same pursuit there,3,inaccurate,inaccurate
LE18,rampant boasting captain,rampant boasting captain,3,18,3,rampit boasting captain,2,accurate,inaccurate
LE18,for coke a great defeat,for coke agreed defeat,3,19,5,for coke a grade defeat,4,inaccurate,inaccurate
LE18,technique but sent result,technique but same result,3,20,4,technique but same result,3,inaccurate,inaccurate
LE18,unseen machines agree,unseen machines agree,3,21,3,unseen machines agree,3,accurate,accurate
LE18,career despite research,career despite research,3,22,3,career despite research,3,accurate,accurate
LE18,constant willing walker,constant willing walker,3,23,3,constant willing walker,3,accurate,accurate
LE18,push her equal culture,push her equal culture,4,24,4,push her equal culture,4,accurate,accurate
LE18,signal breakfast pilot,signal breakfast pilot,3,25,3,signal breakfast pilot,3,accurate,accurate
LE18,confused but roared again,confused but roared again,4,26,4,confused but roared again,4,accurate,accurate
LE18,its harmful note abounds,it’s harmful but a prowess,2,27,4,its harmful but approase,2,inaccurate,inaccurate
LE18,remove and name for stake,remove a name for state,3,28,5,remove a name for stake,4,inaccurate,inaccurate
LE18,narrow seated member,neuro seated member,2,29,3,narrow seated member,3,inaccurate,accurate
LE18,appear to wait then turn,appear to wait then turn,5,30,5,appear to wait then turn,5,accurate,accurate
LE18,bolder ground from justice,bolder ran from justice,3,31,4,bolder ran from justice,3,inaccurate,inaccurate
LE18,target keeping season,targets peak season,2,32,3,targets peek season,2,inaccurate,inaccurate
LE18,seat for locking runners,seat for locking runners,4,33,4,seat for locking runners,4,accurate,accurate
LE18,functions aim his acid,functions aiming has its,1,34,4,functions aiming has its,1,inaccurate,inaccurate
LE18,to sort but fear inside,too sore but fear inside,4,35,5,to soar but fear inside,4,inaccurate,inaccurate
LE18,rocking modern poster,rocking modern poster,3,36,3,rocking modern poster,3,accurate,accurate
LE18,distant leaking basement,distant leaking basement,3,37,3,distant leaking basement,3,accurate,accurate
LE18,kick a tad above them,kick a dad above them,4,38,5,kick a dad above them,4,inaccurate,inaccurate
LE18,embark or take her sheet,embark or take her sheet,5,39,5,embark or take her sheet,5,accurate,accurate
LE18,address her meeting time,address her meeting time,4,40,4,address her meeting time,4,accurate,accurate
LE18,support with dock and cheer,support with dark and cheer,4,41,5,support with dark and cheer,4,inaccurate,inaccurate
LE18,amend estate approach,amend a state approach,2,42,3,amend a state approach,2,inaccurate,inaccurate
LE18,account for who could knock,account for who could knock,5,43,5,account for who could knock,5,accurate,accurate
LE18,pain can follow agents,pain can follow agents,4,44,4,pain can follow agents,4,accurate,accurate
LE18,frame her seed to answer,frame her see answer,4,45,5,frame her see answer,4,inaccurate,inaccurate
LE18,round and bad for carpet,round and bad for carpet,5,46,5,round and bad for carpet,5,accurate,accurate
LE18,beside a sunken bat,beside a sunken bat,4,47,4,beside a sunken bat,4,accurate,accurate
LE18,mark a single ladder,mark a scene a ladder,3,48,4,mark a seen a ladder,3,inaccurate,inaccurate
LE18,and spoke behind her sin,he spoke beyond her sin,3,49,5,he spoke beyond her sin,3,inaccurate,inaccurate
LE18,spackle enter broken,sparkle enter broken,2,50,3,sparkle enter broken,2,inaccurate,inaccurate
LE18,thinking for the hearing,thinking for the hearing,4,51,4,thinking for the hearing,4,accurate,accurate
LE18,forget the joke below,forget the joke below,4,52,4,forget the joke below,4,accurate,accurate
LE18,listen final station,listen final station,3,53,3,listen final station,3,accurate,accurate
LE18,stable wrist and load it,stable wrist and load it,5,54,5,stable wrist and load it,5,accurate,accurate
LE18,had eaten junk and train,heading drunk and train,2,55,5,heading drunk and train,2,inaccurate,inaccurate
LE18,attend the trend success,attend the trend success,4,56,4,attend the trend success,4,accurate,accurate
LE18,attack became concerned,attack became concerned,3,57,3,attack became concerned,3,accurate,accurate
LE18,transcend almost betrayed,transcend almost betrayed,3,58,3,transcend almost betrayed,3,accurate,accurate
LE18,secure but lease apart,secure but lease apart,4,59,4,secure but lease apart,4,accurate,accurate
LE18,pooling pill or cattle,poodle pill or cattle,3,60,4,poodle pill or cattle,3,inaccurate,inaccurate
LE18,resting older earring,resting older earring,3,61,3,resting older earring,3,accurate,accurate
LE18,divide across retreat,divide across retreat,3,62,3,divide across retreat,3,accurate,accurate
LE18,perceive sustained supplies,percibe sustained supplies,2,63,3,percy sustain supplies,2,inaccurate,inaccurate
LE18,pick a chain for action,pick a chain for action,5,64,5,pick a chain for action,5,accurate,accurate
LE18,commit such used advice,submit accuse advice,1,65,4,submit accused advice,1,inaccurate,inaccurate
LE18,balance clamp and bottle,balance clam and bottle,3,66,4,balance clam and bottle,3,inaccurate,inaccurate
LE18,rode the lamp for teasing,rode the lamp for teasing,5,67,5,rode the lamp for teasing,5,accurate,accurate
LE18,unless escape can learn,unless escape can learn,4,68,4,unless escape can learn,4,accurate,accurate
LE18,bush is chosen after,whoosh is chosen after,3,69,4,wish is chosen after,3,inaccurate,inaccurate
LE18,cheap control in paper,she control in paper,3,70,4,she control and paper,2,inaccurate,inaccurate
LE18,sinking rather tundra,sinking rather tundra,3,71,3,sinking rather tundra,3,accurate,accurate
LE18,done with finest handle,done with finest handle,4,72,4,done with finest handle,4,accurate,accurate
LE18,her owners arm the phone,her owners are on the phone,4,73,5,her owners are on the phone,4,inaccurate,inaccurate
LE18,define respect instead,define respect instead,3,74,3,define respect instead,3,accurate,accurate
LE18,mode campaign for budget,more campaign for budget,3,75,4,more campaign for budget,3,inaccurate,inaccurate
LE18,increase a grade sedate,increase a grade sedate,4,76,4,increase a grade sedate,4,accurate,accurate
LE18,advance but sat appeal,advance beside appeal,2,77,4,advance beside appeal,2,inaccurate,inaccurate
LE18,darker painted baskets,darker painted baskets,3,78,3,darker painted baskets,3,accurate,accurate
LE18,vital seats with wonder,final seats with wonder,3,79,4,final seats with wonder,3,inaccurate,inaccurate
LE18,cool the jar in private,cool the jar in private,5,80,5,cool the jar in private,5,accurate,accurate
LE18,model sad and local,model sands in local,2,81,4,model sands and local,3,inaccurate,inaccurate
LE18,hold a page of fortune,hold a page of fortune,5,82,5,hold a page of fortune,5,accurate,accurate
LE18,afraid beneath demand,afraid beneath demand,3,83,3,afraid beneath demand,3,accurate,accurate
LE18,mate denotes a judgement,may denote judgement,2,84,4,may denote judgement,2,inaccurate,inaccurate
LE18,measure fame with legal,measure fame with legal,4,85,4,measure fame with legal,4,accurate,accurate
LE19,connect the beer device,connective pier device,1,6,4,,,inaccurate,
LE19,award his drain away,award has drained away,3,7,4,,,inaccurate,
LE19,mistake delight for heat,misty delight for heat,3,8,4,,,inaccurate,
LE19,rowing farther matters,growing farther matters,2,9,3,,,inaccurate,
LE19,indeed a tax ascent,indeed attacks ascent,2,10,4,,,inaccurate,
LE19,or spent sincere aside,or spent sincere aside,4,11,4,,,accurate,
LE19,submit his cash report,submit his cash report,4,12,4,,,accurate,
LE19,assume to catch control,assume the cash control,2,13,4,,,inaccurate,
LE19,butcher in the middle,butcher in the middle,4,14,4,,,accurate,
LE19,avoid or beat command,avoid or beat command,4,15,4,,,accurate,
LE19,admit the gear beyond,admit think your beyond,2,16,4,,,inaccurate,
LE19,may the same pursued it,may the same pursuit,3,17,5,,,inaccurate,
LE19,rampant boasting captain,rampant boasting captain,3,18,3,,,accurate,
LE19,for coke a great defeat,for coke a great defeat,5,19,5,,,accurate,
LE19,technique but sent result,technique base on resolve,1,20,4,,,inaccurate,
LE19,unseen machines agree,and see machines agree,2,21,3,,,inaccurate,
LE19,career despite research,career despite research,3,22,3,,,accurate,
LE19,constant willing walker,constant willing walker,3,23,3,,,accurate,
LE19,push her equal culture,push her equal culture,4,24,4,,,accurate,
LE19,signal breakfast pilot,signal breakfast pilot,3,25,3,,,accurate,
LE19,confused but roared again,confuse but roared again,4,26,4,,,accurate,
LE19,its harmful note abounds,it’s harmful note impounds,3,27,4,,,inaccurate,
LE19,remove and name for stake,remove a name for steak,4,28,5,,,inaccurate,
LE19,narrow seated member,narrow seated member,3,29,3,,,accurate,
LE19,appear to wait then turn,appear to wait then turn,5,30,5,,,accurate,
